IvoryRymes;realDonaldTrump;1
EdlerTonto0502;FoxNews;2
andresc31020639;CNN;2
kspforensic;CNN;1
Ocat_Nesnah;CNN;1
myGianLuca;FoxNews;1
Gbonbon13;HillaryClinton;2
daltoneador;FoxNews;1
legendaryink1;FoxNews;3
legendaryink1;TIME;1
erikmagnuson;HillaryClinton;1
goroxey1;FoxNews;1
Bernadettea777;HillaryClinton;1
laura_ireland;FoxNews;1
StephMcMurphy;FoxNews;1
jayalathp;CNN;1
aliceloveu1397;FoxNews;2
GaryGaryt52;CNN;1
tatt2djokur;CNN;1
Newsweek;Newsweek;1
USNCTM;HillaryClinton;1
nuunnyyaabbiiz;FoxNews;1
MyBlackMatters2;HillaryClinton;1
dcmeier;FoxNews;1
beardedcrank;FoxNews;1
DrewTSU;HillaryClinton;1
k45ll;FoxNews;2
AmericaUniteKL;CNN;1
georgiano_king;FoxNews;2
karamanick;realDonaldTrump;1
Cowboy201274;FoxNews;1
9870513;HillaryClinton;1
OumouSallSeck;HillaryClinton;1
3ballnutsack;FoxNews;1
holland_dr;washingtonpost;1
Prof_Werewolf;FoxNews;3
Prof_Werewolf;realDonaldTrump;1
Irateobserver;FoxNews;2
PRpro27;CNN;1
vonea;FoxNews;1
CalFreiburger;FoxNews;1
SpencerGlover;azizansari;1
LynnCalvin2;FoxNews;1
vbislands;FoxNews;1
bassomar_omy;CNN;1
Bentwood9;FoxNews;2
im4ia;FoxNews;1
TheMarshallBell;FoxNews;2
rickythsu;HuffingtonPost;1
JWinston31;TIME;3
71946151d66445c;katyperry;1
sheilascott219;CNN;1
mozingo84;CNN;1
dreamcatcher5;HillaryClinton;2
Herradura70;FoxNews;2
kunleashaka;CNN;1
wvphillygirl24;FoxNews;1
8abd0fa112a7499;washingtonpost;1
peoplepowered1;realDonaldTrump;1
lizzierose_4;YouTube;1
RandallBennett_;realDonaldTrump;1
JacksonHeath91;CNN;1
KevinPIvey;HillaryClinton;1
dave_taft;FoxNews;1
quickbeam12;CNN;1
quickbeam12;HillaryClinton;1
rovermom;TheEllenShow;1
1Freddycmusic;FoxNews;1
AWOMKENNETH1;CNN;1
joyce_aida;realDonaldTrump;1
_jkkeck;TIME;1
nikkio;realDonaldTrump;1
eRtwngr;FoxNews;1
Teofrees;realDonaldTrump;4
Mysticeagle1;FoxNews;1
crazyscoobyd;HillaryClinton;1
raybae689;CNN;1
hillyer09;cnnbrk;1
OCYapper;TIME;1
Frightwriter;HillaryClinton;1
Cr8gfu;FoxNews;1
magichandtv;HillaryClinton;1
PatKennedy428;washingtonpost;1
sethbawl;CNN;1
torontoboy22;FoxNews;1
momoftnc;CNN;1
FrankOFlizack;FoxNews;1
YakamaRaised;CNN;1
Brian_A_Beckett;FoxNews;1
tnyisi;FoxNews;2
nramit112954;realDonaldTrump;1
adubyuh_48;FoxNews;4
DrostePeter;FoxNews;1
wunhundred;realDonaldTrump;1
the57student;realDonaldTrump;1
DeeStevens1;FoxNews;1
therightplanet1;HillaryClinton;1
ShellyLeigh123;washingtonpost;1
ShellyLeigh123;ABC;1
ShellyLeigh123;realDonaldTrump;2
CreekReason;FoxNews;1
tvigy2;HillaryClinton;2
fjw09080;FoxNews;1
bonniexxly;CNN;1
bonniexxly;FoxNews;1
RGreggHart;FoxNews;1
McCarthyKnew;HillaryClinton;1
HannuTursas;HillaryClinton;1
jenpeuplu;HuffingtonPost;1
Dylanwells2_;FoxNews;1
ScrappyNeu;HillaryClinton;1
jaymann34;FoxNews;1
belcher_jr;HillaryClinton;3
nurse_t;realDonaldTrump;2
detectiverog;FoxNews;1
Semperfinance;realDonaldTrump;1
cosumo164;FoxNews;6
ellensjohn;HillaryClinton;1
ShredderBabe;HillaryClinton;3
Godblessourtroo;realDonaldTrump;1
stant_elizabeth;FoxNews;9
loserblase;FoxNews;4
destiny_113;CNN;1
looopo1234;realDonaldTrump;1
GianlucaCugini;CNN;4
AnonOpNOrulers;FoxNews;1
originalriffs;FoxNews;1
Jestersma;FoxNews;1
mattyp4286;FoxNews;1
lighteninghill;FoxNews;2
brianallenm;FoxNews;1
oxonian76;realDonaldTrump;1
MagicManRAW;FoxNews;2
rash_jo;CNN;1
rash_jo;HillaryClinton;1
Oe_97;CNN;1
Organics4Free;FoxNews;1
Sr49R;FoxNews;1
BeccaRigal;CNN;1
BeccaRigal;FoxNews;1
Rusty_Pockets;FoxNews;2
ChuckTod_Goatee;washingtonpost;1
nanayaax;HillaryClinton;1
LexingtonBobby;HillaryClinton;1
LexingtonBobby;FoxNews;1
LexingtonBobby;realDonaldTrump;9
LtningSams;FoxNews;1
Sabage24;realDonaldTrump;1
ascending2him;FoxNews;2
acsim;realDonaldTrump;1
palabrista;el_pais;1
FrankMaglio;FoxNews;1
expo4236;FoxNews;1
Dduf018;FoxNews;1
GarrettParson13;realDonaldTrump;1
Realstylz;CNN;1
itisaduze;FoxNews;1
AndyWood10;FoxNews;1
l0rdxenu;HillaryClinton;1
imabeltoo;realDonaldTrump;2
PaulaDeVirginia;FoxNews;1
JimThorpe27;FoxNews;1
iPerfPolitics;FoxNews;1
Dreamweavr6;CNN;1
rpoormajr;FoxNews;1
TN_RiverFolk;FoxNews;2
CannabisNow2016;FoxNews;8
Brian2509;HuffingtonPost;1
LindaHarden;FoxNews;1
DTurn12;HillaryClinton;1
JumboBravoFan;realDonaldTrump;1
MelissaGGoodwin;FoxNews;1
cynthiavgl;HillaryClinton;2
Dave_2014;FoxNews;1
Powerwave20;FoxNews;1
buckeidine;FoxNews;1
sinkreisink;YouTube;1
YoRpFiSh;CNN;1
MultiplierForce;FoxNews;1
NorwoodTeaParty;HillaryClinton;2
167435br;FoxNews;1
retrogirl1954;realDonaldTrump;1
LumpyRutherfor2;realDonaldTrump;1
AltheaWoods007;FoxNews;1
annnotari13;TheEllenShow;1
Joanna_Belle18;FoxNews;1
americamatters2;FoxNews;1
GZERITIS;realDonaldTrump;1
carrillo_pete;FoxNews;1
carrillo_pete;TIME;1
Biff308;HillaryClinton;1
JGra02U;FoxNews;4
JGra02U;realDonaldTrump;1
kanekos69;HillaryClinton;1
ames755;FoxNews;1
GruberDr;FoxNews;1
HouseBitchTim;CNN;1
mmcdonald_57;FoxNews;2
groutly;realDonaldTrump;1
hapearce1;realDonaldTrump;3
hapearce1;people;1
jqmdaf;CNN;1
malibufloridan1;realDonaldTrump;1
Jake_Witmer;realDonaldTrump;1
mike_mwd;CNN;1
mike_mwd;HuffingtonPost;1
darmadi651;HillaryClinton;1
JamieMcJamerson;FoxNews;3
JamieMcJamerson;realDonaldTrump;1
MattRGilbertson;CNN;1
theaginggeek;FoxNews;2
Nick95B;HillaryClinton;1
nickskouras;CNN;1
carty_marty;FoxNews;1
tommy_2q;realDonaldTrump;2
Clayton_Harvey;ABC;1
HappyMommy815;nytimes;2
newsandpolitic2;TIME;1
connieketchup;realDonaldTrump;1
dylancoxtv;TheEllenShow;1
TGSOFL;HillaryClinton;1
JustCrum79;FoxNews;1
yourfittestself;ABC;1
drmikemckinne;FoxNews;4
Travelmimi222;HillaryClinton;1
eades_selby;FoxNews;1
zefirotorna;FoxNews;1
theddcannady;FoxNews;1
psl_seattle;FoxNews;1
TruthisAll1;realDonaldTrump;1
Pazzjurist;CNN;1
Rubio4Amnesty;FoxNews;1
LucySullivan888;FoxNews;6
remotolapacho;FoxNews;5
jmgold50;FoxNews;1
ramosboxingteam;SarahKSilverman;1
Bottom_Creek;CNN;1
Soyndoff;FoxNews;1
cathyspartanj;FoxNews;4
cathyspartanj;TIME;1
KenSycspng;ABC;1
EtsiSusi;CNN;1
lmilziz;FoxNews;1
lnwilcoxson;HillaryClinton;1
Naweti;FoxNews;1
raiderfan52;FoxNews;1
shawnyk88;FoxNews;1
VoysovReason;FoxNews;1
Swampnut;HillaryClinton;1
hale4jesus;cnnbrk;1
LynK_16;AP;1
LynK_16;FoxNews;5
srembe;realDonaldTrump;2
Johnsmiththatsm;realDonaldTrump;1
fuckle;HillaryClinton;1
Hackman33;CNN;1
_michaelamendes;FoxNews;2
andybachman;FoxNews;1
jcaholmes;FoxNews;4
zehrabiyikli;HuffingtonPost;1
pauldobbie2;FoxNews;1
beedeelight;jimmykimmel;1
draymchone;realDonaldTrump;1
LittleArtie;FoxNews;1
hbeakes;FoxNews;1
elizbrown65;FoxNews;3
wurple_nurple;FoxNews;1
artfudd;TIME;1
LausengDale;CNN;1
Greedalitism365;HillaryClinton;1
chrisheuer;FoxNews;1
EmbeddedVideo;mashable;7
EmbeddedVideo;WIRED;2
JRGIMBEL;FoxNews;1
wakingupwallace;BreakingNews;1
bryan563103;FoxNews;1
wfireandblood;HillaryClinton;1
Penguin60Scot;FoxNews;1
jamescoleman07;HillaryClinton;1
charmsesang;HillaryClinton;1
WallyUrbo;CNN;1
BePaulRevere;realDonaldTrump;1
KAS_SB;FoxNews;2
KAS_SB;realDonaldTrump;1
JamesBrown603;realDonaldTrump;1
onthesoundshore;FoxNews;1
roxysbed;nytimes;1
pbralick;FoxNews;1
VinRicciardi;FoxNews;2
CMSAF12;HillaryClinton;1
PhantomLord6174;FoxNews;1
Manruss;FoxNews;1
coreyanna98;realDonaldTrump;1
calmlikeabomb13;FoxNews;1
Mbfair99;FoxNews;1
isabellegirlxo;realDonaldTrump;1
MikeBrinager;FoxNews;1
nathwice;nytimes;1
OutlandoGirl;HillaryClinton;1
aalovinglife;FoxNews;3
ZSepsi;HuffingtonPost;1
dsheridansilva;FoxNews;1
GinMGSP;FoxNews;1
Banisa96;realDonaldTrump;1
GBCoach0609;HillaryClinton;1
hacarter44;FoxNews;1
joehoevah;FoxNews;1
BalanceMan;FoxNews;1
Johnnydontlike;HuffingtonPost;1
justmejill;FoxNews;1
better4america;CNN;1
better4america;funnyordie;1
better4america;FoxNews;1
sekai_no_sanada;HillaryClinton;3
Crowebar_67;realDonaldTrump;1
denandbecky;FoxNews;1
16427Richard;CNN;1
jperk1;HillaryClinton;4
ArtMarius2;HillaryClinton;2
JackWOrf;HuffingtonPost;2
jawjaboy;FoxNews;1
ibobylokes;CNN;4
ibobylokes;SarahKSilverman;1
msayyah;realDonaldTrump;1
EndiveG;HuffingtonPost;3
bjcoleman891;FoxNews;7
Iya_Nla;FoxNews;1
MorganGamesYT;HillaryClinton;1
abubecri2;HillaryClinton;1
lwwilliams56;HuffingtonPost;1
lwwilliams56;HillaryClinton;1
bshirah1981;FoxNews;2
zmanzman1958;realDonaldTrump;1
pab38619;FoxNews;1
AlexBrownRacing;WIRED;1
lesser_tom;FoxNews;1
JimmyColtraneVT;CNN;1
JeffreyCoxwell;FoxNews;2
michellsoto7591;FoxNews;2
erman3157;FoxNews;1
dewattobay;FoxNews;2
JECasey;FoxNews;1
AmeriJeepRang2;FoxNews;1
ChrisPhillipi;FoxNews;2
AudreyAkaye;realDonaldTrump;1
CareyFrisch;HuffingtonPost;3
CareyFrisch;nytimes;1
jmg66_;realDonaldTrump;1
jt92677;FoxNews;1
JefBrads;FoxNews;1
crfarrell21;HillaryClinton;1
goldstandard93;HillaryClinton;1
wes12878;HillaryClinton;2
truth_hurts_777;cnnbrk;1
mspattila;SarahKSilverman;1
EffortlessPool1;FoxNews;4
msjmcglynn;FoxNews;1
toolman050;FoxNews;1
ws_Churchill;FoxNews;2
ScummyFucker;WIRED;1
hell77pilot;HillaryClinton;1
OldHuskie;FoxNews;1
SHS_2015_1997;HillaryClinton;1
David_R_Ball;people;1
EdAlvarezB;CNN;1
ican_cu3;FoxNews;1
Nowhere68;FoxNews;2
FreedomsLH;realDonaldTrump;1
swannee1948;washingtonpost;1
elcochise;FoxNews;2
Bling469;FoxNews;2
walterillness;mashable;1
Phaulyn;RollingStone;1
Rich_fxdump;FoxNews;1
quinoline9;katyperry;1
therealcpurdy;FoxNews;1
AU_bebe;HillaryClinton;1
C2theRizz;HillaryClinton;14
josemedinajr;HuffingtonPost;1
RyanWebber_;CNN;1
Feeezy;TIME;1
lancedeanmeyers;FoxNews;1
Ginnyrusso3;FoxNews;1
TSMcGov;CNN;1
BBQ_W_Football;realDonaldTrump;1
suhyunleexx;realDonaldTrump;1
Dovescorner;HuffingtonPost;1
WhiteKombo100;FoxNews;2
bogel888;FoxNews;8
santoshgprabhu;FoxNews;1
tommeder;HillaryClinton;1
BigVTN;FoxNews;1
earth_to_jen;FoxNews;1
fd712fb8a10346c;FoxNews;1
DamnedLiberal;HillaryClinton;1
JimmyC1967;FoxNews;1
JPrice02;HillaryClinton;1
N_BlackThorne;HillaryClinton;4
hmwilson123;realDonaldTrump;1
aterex1;CNN;1
aterex1;HillaryClinton;1
IamSafiKhanBoss;CNN;1
viclyn529;FoxNews;1
