JasonsGrandpa;POTUS;1
danesforhillary;PRconHillary;1
edmondoman;POTUS;3
res0xhdb2;POTUS;2
58Bjh;POTUS;1
KnowDaFacts;POTUS;5
sluggoD54;Pieter_Gericke;1
sluggoD54;POTUS;1
sluggoD54;HouseGOP;1
Don78358;POTUS;1
Big_Ty;POTUS;1
RepStevenSmith;JustinTrudeau;1
kentwayne108;ShareThis;1
dacosta0025;POTUS;2
VDSVoiceOvesr;and_is_w;1
MtthewRubiin;TulsiGabbard;1
sandwillbesand;Sia;1
JoyCox88;bcox33555;1
mauriciod44;POTUS;1
alaskarebel;ShareThis;1
alaskarebel;POTUS;1
rayrayc5;Pieter_Gericke;1
monzmonz;AJStream;1
edmeyer_able;ShareThis;1
zinser17;Sia;1
38_milo;ShareThis;1
38_milo;HouseGOP;1
farrightgregy;ShareThis;2
lentilfurler;Sia;2
ThereseRahmani;POTUS;3
C4D4M5;POTUS;1
PoliticoPunditX;POTUS;2
wildwolffire67;POTUS;2
Amaka_Ekwo;POTUS;1
Amaka_Ekwo;UN;8
Amaka_Ekwo;UKChange;1
HmaureenrR;Sia;1
GeauxtohellLSU;POTUS;1
Lunalongmire;Sia;1
AnthonyFerzo;POTUS;1
MyPresidentme;POTUS;3
KonohikiBritt;POTUS;2
angelakissesu;POTUS;1
marielynino35;POTUS;1
WinthropPoll;POTUS;1
danwaltz313;and_is_w;1
wowindc;POTUS;1
joshdhun;joshuadun;1
A1wcc;POTUS;1
MYouncofskiG7S;Sia;1
juangoodwinflo1;SpopovabgS;1
jamesfloodiii;POTUS;1
EvanMcSan;POTUS;1
beatrizlpy;POTUS;1
danddsmum;Gov_Martinez;1
Bapzangi;Sia;1
CardFool;BeingLarryDavid;1
DaveGirton;ShareThis;1
GuyLindaguy;Pieter_Gericke;1
thedrtaylor;Stephen_Smoot;1
DebDash;andersoncooper;1
VXCES_VXRTUES;joshuadun;1
Akemm2Annette;RickWilsonMP;1
Jessica_mannin;POTUS;1
Wade_in_America;Sia;1
Reggie_Abraham;ClaflinUniv1869;1
JeffKuznick;MikeBloomberg;1
johngwade51;POTUS;1
americag1010;POTUS;2
NancyJeanMc;POTUS;1
StevenStreets;POTUS;1
missliberties;ShareThis;5
kennyplan;HouseGOP;1
rsheitz;GovWalker;1
sushere45;jonmeacham;1
RubinReport;sternshow;1
BarefootCampus;USMC;1
mikeymac26;teamstream;1
dineshpanna2;PDChina;1
TAGuthrie;HouseGOP;1
alhawiti6;UN;1
alhawiti6;KingSalman;1
Ideal_Views;ShareThis;2
STRONG_OPED;DonaldBlackmore;1
STRONG_OPED;Pieter_Gericke;1
RodrigoLeonpz;ClarkGoldband;1
katiecouric;POTUS;1
AmericaNextExit;POTUS;2
3sportstar;RandallMincy80;1
PPresgrave;Sia;1
KingDavidVII;POTUS;1
alneuhauser;POTUS;1
dodgyinformer;POTUS;1
KatabreKuika;POTUS;1
notiven;THISIS;1
DemocratsInSwe;Sia;1
feministroian;aliens;1
ndudi_ogamba;UN;1
marymoneyconway;dumb_lilbear;1
rocketgirlblast;bigpoppo;1
FergReturns;POTUS;1
jlspoker29;Sia;1
CostedoatD;POTUS;1
pierresplace49;POTUS;1
carolynwright42;Sia;1
Human66234987;UN;1
Human66234987;POTUS;1
ray_aub;andersoncooper;1
MtnColoradoLady;ShareThis;1
graceslick77;ShareThis;2
graceslick77;POTUS;3
graceslick77;UniteBlueVA;1
Santroviola;TiwaSavageNG;2
